update,episodes,frames,FPS,duration,return_mean,return_std,return_min,return_max,success_rate,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,loss,grad_norm
2950,23820,3776000,693.0865128307347,8912,0.32037500105798244,0.3639245920651198,0.0,0.9639999866485596,0.5,142.125,103.27988368990353,4.0,300.0,1.5447366178035735,1.4834144830703735,0.21455112397670745,1.4143635004758834,0.9062855839729309,nan,2.050302028656006
2960,23914,3788800,659.0069826119031,8931,0.3282343726605177,0.41006123111405635,0.0,0.9819999933242798,0.4375,153.25,114.89315688934654,4.0,400.0,1.501286941766739,1.4153805315494536,-0.24625128656625747,7.068442034721374,3.2729568481445312,nan,3.3889124393463135
2970,24002,3801600,689.651825781607,8950,0.47859374806284904,0.4347878129356978,0.0,0.9909999966621399,0.5625,99.0625,94.30036369892748,1.0,300.0,1.4525717914104461,1.7506295621395112,-0.31472674310207366,9.310465264320374,4.3259806632995605,nan,7.110650539398193
2980,24103,3814400,675.9652221035606,8969,0.5213125050067902,0.42490237791576363,0.0,0.9775000214576721,0.625,91.25,99.37397798216594,5.0,300.0,1.4939366221427917,1.2631363809108733,-0.6225768551230431,12.807431054115295,5.766198635101318,nan,10.128826141357422
2990,24197,3827200,566.3149873482027,8989,0.39762499555945396,0.4190303683524243,0.0,0.9549999833106995,0.5,138.5625,114.50380383965417,6.0,400.0,1.5175085723400117,1.2757498025894165,-0.05775653012096882,5.596242415904999,2.725189208984375,nan,1.4295682907104492
3000,24294,3840000,594.8002314628369,9011,0.46495312824845314,0.342379842343043,0.0,0.9909999966621399,0.75,96.0,66.48026022813087,1.0,229.0,1.4752010643482207,1.881058967113495,-0.7589450374245643,9.473469018936157,3.9630379676818848,nan,5.670104026794434
3010,24369,3852800,710.9448292017772,9222,0.1808125004172325,0.3207688469360179,0.0,0.8830000162124634,0.25,172.4375,94.00064411348467,13.0,400.0,1.5300179064273833,0.7501417726278305,0.36997112184762954,0.29485786259174346,0.5020999312400818,nan,2.189140796661377
3020,24474,3865600,701.3994415152198,9240,0.5345468763262033,0.4111317665038346,0.0,0.9909999966621399,0.6875,88.875,93.34269856287635,1.0,300.0,1.5163266062736511,2.2000263214111326,-0.279724583029747,8.497465443611144,3.9538445472717285,nan,3.3802342414855957
3030,24565,3878400,713.3134053585508,9258,0.34704687260091305,0.39446619132640653,0.0,0.9392499923706055,0.5,145.9375,100.28738003233508,7.0,300.0,1.4936266481876372,1.0864975810050965,-0.9215182393789292,9.84495189189911,3.9860215187072754,nan,9.312946319580078
3040,24654,3891200,700.2523105730523,9276,0.21604687441140413,0.3267143751733968,0.0,0.8560000061988831,0.375,165.6875,117.03456687556032,16.0,400.0,1.5049270570278168,1.0851920068264007,-0.08386416174471378,8.769153094291687,4.28566312789917,nan,3.2055184841156006
3050,24763,3904000,724.176771833784,9294,0.40946874860674143,0.3767136048497549,0.0,0.9865000247955322,0.625,127.5625,95.89314935776173,3.0,300.0,1.3827567398548126,2.5267876744270326,0.0020414121448993684,9.006482028961182,4.491455078125,nan,3.9257779121398926
3060,24857,3916800,715.4991346642596,9312,0.2622187491506338,0.3662894143493902,0.0,0.9775000214576721,0.375,146.0,92.64583099093018,5.0,300.0,1.493569403886795,1.58956139087677,0.3686283499002457,3.0311668157577514,1.8692760467529297,nan,4.057216644287109
3070,24946,3929600,658.8223559654572,9331,0.4528125040233135,0.4196733820518513,0.0,0.9729999899864197,0.5625,136.5625,138.25202021580012,5.0,400.0,1.3998642027378083,1.8381192982196808,0.1563605111092329,5.710594880580902,2.99765944480896,nan,1.6991032361984253
3080,25036,3942400,660.695243130317,9351,0.3815000057220459,0.4156260768513964,0.0,0.9955000281333923,0.5,157.5,126.85966656112572,1.0,400.0,1.520676201581955,0.8121285289525986,-0.3643212355673313,7.266205382347107,3.253574848175049,nan,8.44318962097168
3090,25121,3955200,592.5544376111997,9371,0.36387500166893005,0.40759529380517684,0.0,0.9729999899864197,0.5,158.6875,136.46415222962403,6.0,400.0,1.5356663525104524,0.7104096978902816,-0.27037928253412247,6.947037756443024,3.1877827644348145,nan,3.6215271949768066
3100,25225,3968000,584.087112353595,9394,0.5057187490165234,0.39450597913643964,0.0,0.9729999899864197,0.6875,116.75,121.12983736470548,6.0,400.0,1.4215815901756286,1.9758721053600312,0.43543203771114347,5.066415238380432,2.954423666000366,nan,6.019689559936523
3110,25307,3980800,662.7722565710782,9605,0.3693437520414591,0.3285686163979213,0.0,0.9729999899864197,0.625,141.5,100.20354285153793,3.0,400.0,1.5367527842521667,0.6819745421409606,-0.4580441802740097,5.452755880355835,2.2529659271240234,nan,3.170936107635498
3120,25396,3993600,620.1363033877171,9624,0.40803125128149986,0.42986798516017855,0.0,0.9955000281333923,0.5,135.1875,121.33487686460971,1.0,300.0,1.5676137506961823,1.8884649217128753,-0.11717782821506262,5.8177368402481076,2.776014566421509,nan,1.9543710947036743
3130,25484,4006400,683.403398388104,9644,0.2769999969750643,0.3912254746341564,0.0,0.9459999799728394,0.4375,147.0,108.74339060375118,10.0,300.0,1.4741162300109862,2.158276081085205,0.8424360513687134,2.4503654658794405,2.05287766456604,nan,5.607675552368164
3140,25595,4019200,650.3256128672846,9663,0.49871875159442425,0.41651260475220375,0.0,0.9639999866485596,0.625,96.875,105.72776066388619,4.0,400.0,1.5168409049510956,2.2699107050895693,-0.07163727916777134,11.381556725502014,5.603973388671875,nan,5.503905296325684
3150,25694,4032000,662.7457479945887,9682,0.4659375064074993,0.43708183684790974,0.0,0.9955000281333923,0.5625,100.9375,93.5704739421042,1.0,300.0,1.5147047877311706,1.4013380408287048,-0.3730571374297142,9.911181569099426,4.567386627197266,nan,4.937004566192627
3160,25782,4044800,623.9519555369758,9702,0.41849999502301216,0.39803206746633,0.0,0.9459999799728394,0.5625,138.1875,130.52835838908723,6.0,400.0,1.5664748549461365,1.714727622270584,0.31614076197147367,3.2616125762462618,1.9312824010849,nan,5.431784152984619
3170,25875,4057600,663.6894155891276,9721,0.31881250254809856,0.3857723576222134,0.0,0.9775000214576721,0.4375,127.0625,85.2404457622671,5.0,300.0,1.4957581996917724,1.826002949476242,-0.06910898387432099,6.69226393699646,3.2620656490325928,nan,1.8716000318527222
3180,25966,4070400,678.677184099359,9740,0.3777968743816018,0.4129833825228554,0.0,0.9054999947547913,0.5,121.3125,94.62473167068956,20.0,300.0,1.5535990059375764,1.2232520759105683,-0.44652457162737846,9.620749568939209,4.3483147621154785,nan,5.531466960906982
3190,26060,4083200,599.4794017029978,9761,0.2988437507301569,0.35756676515644625,0.0,0.9549999833106995,0.4375,129.9375,85.30201400758367,5.0,300.0,1.550377869606018,1.3546786308288574,-0.06806552037596703,3.941009795665741,1.886935830116272,nan,1.8793479204177856
3200,26161,4096000,580.9028231848724,9784,0.3903593742288649,0.4371298960610855,0.0,0.9819999933242798,0.5,118.0625,105.01515887599275,2.0,300.0,1.4199578702449798,1.6021671414375305,0.1901110503822565,6.137447237968445,3.2446353435516357,nan,2.0053515434265137
3210,26255,4108800,702.6307901144215,9983,0.40550000593066216,0.41638102941676874,0.0,0.968500018119812,0.5,133.1875,96.12246014199803,7.0,300.0,1.2985880851745606,1.9120127439498902,-0.33261957913637163,10.419079136848449,4.863934516906738,nan,4.767003536224365
3220,26340,4121600,626.5187244605976,10002,0.39731250051409006,0.39849964053264697,0.0,0.9729999899864197,0.5625,147.5,123.22591042471547,3.0,400.0,1.2523024678230286,1.3344155371189117,-0.4302231248468161,8.375705218315124,3.7451064586639404,nan,4.895370006561279
3230,26440,4134400,667.9050704815497,10021,0.35187500435858965,0.3897990133475606,0.0,0.9865000247955322,0.5,143.25,104.48056039283097,3.0,400.0,1.3631137430667877,1.457488977909088,-0.2505611009895802,7.453568625450134,3.462592363357544,nan,1.8618425130844116
3240,26535,4147200,663.7906763823488,10040,0.452265627682209,0.3953176920071767,0.0,0.9955000281333923,0.625,132.8125,116.83226157080928,1.0,400.0,1.4781472861766816,1.3045828342437744,-0.17848820760846137,5.082932853698731,2.3481967449188232,nan,2.5000147819519043
3250,26622,4160000,678.669119564617,10059,0.3598437551409006,0.40296975130808427,0.0,0.9819999933242798,0.5,162.375,136.47475728133756,4.0,400.0,1.4433063089847564,1.0223764449357986,-0.058256283029913904,4.137822318077087,1.9962215423583984,nan,3.6765918731689453
3260,26719,4172800,690.3900471455602,10078,0.48499999660998583,0.3906959707190361,0.0,0.9909999966621399,0.6875,124.4375,106.57917758056684,1.0,300.0,1.3404100716114045,1.3939994633197785,-0.739141994714737,10.217356419563293,4.3561320304870605,nan,8.30659294128418
3270,26814,4185600,646.4380190206842,10097,0.5155000053346157,0.4119604455079324,0.0,0.9760000109672546,0.625,113.625,122.71250700315758,4.0,400.0,1.3915429294109345,2.0882574200630186,0.12391400896012783,4.5279411435127255,2.373969078063965,nan,2.600423812866211
3280,26902,4198400,584.8983165259015,10119,0.4887812538072467,0.43537825155497384,0.0,0.9955000281333923,0.625,138.3125,138.77442071127518,1.0,400.0,1.4223695516586303,1.6203130602836608,0.6203535452485085,1.7797242611646653,1.4959920644760132,nan,5.251815319061279
3290,26991,4211200,553.59456080631,10141,0.4753124974668026,0.43469338264410357,0.0,0.9819999933242798,0.5625,121.25,114.14491885318418,4.0,300.0,1.3823834717273713,2.511111843585968,-0.10916672572493553,6.872860217094422,3.3134396076202393,nan,2.614797830581665
3300,27081,4224000,562.4981593924732,10164,0.4279375020414591,0.36645049542544905,0.0,0.9909999966621399,0.625,106.4375,67.1267166912698,1.0,200.0,1.4790880680084229,1.4558021962642669,0.6129983991384507,0.7353078424930573,0.9658613204956055,nan,5.683151721954346
3310,27188,4236800,633.6935891851952,10415,0.3689375054091215,0.40598795396154547,0.0,0.9909999966621399,0.5,111.0625,85.99670687735664,1.0,300.0,1.4017890989780426,2.2841009855270387,0.027400553226470947,10.393517589569091,5.210141658782959,nan,2.0733134746551514
3320,27269,4249600,703.6449735938626,10435,0.4104999965056777,0.36039522315987316,0.0,0.9144999980926514,0.625,120.75,73.27218094201919,19.0,208.0,1.5551260530948638,0.7443732619285583,0.33731843493878844,0.5597416132688522,0.6016379594802856,nan,2.5602047443389893
3330,27363,4262400,705.8353249161405,10454,0.43965625017881393,0.3991805178680813,0.0,0.9909999966621399,0.625,127.6875,110.76592365772969,1.0,400.0,1.4807581186294556,0.8828121453523636,0.02721884325146675,2.804986709356308,1.4149045944213867,nan,1.5931493043899536
3340,27472,4275200,664.2809230305521,10473,0.4580312501639128,0.3918533074102905,0.0,0.9909999966621399,0.625,137.75,107.55260340875064,1.0,300.0,1.4302823543548584,1.9950296819210052,-0.5535398498177528,8.740664339065551,3.802489995956421,nan,3.1625778675079346
3350,27567,4288000,562.2366102364443,10494,0.24375000037252903,0.3343532466289479,0.0,0.8784999847412109,0.375,198.3125,137.1234474615848,32.0,400.0,1.4227175652980804,1.578676551580429,0.12005517575889826,4.604091608524323,2.4078736305236816,nan,1.7547023296356201
3360,27659,4300800,563.9687652154548,10517,0.2461874969303608,0.36901303183029444,0.0,0.9639999866485596,0.375,169.375,109.20558307614131,8.0,400.0,1.3541376054286958,1.4574453830718994,0.28714273124933243,4.716321349143982,2.6317622661590576,nan,3.2043728828430176
3370,27741,4313600,593.1767957083008,10538,0.21671874728053808,0.3210990822302863,0.0,0.9729999899864197,0.4375,195.875,118.30092719416868,8.0,400.0,1.4961587488651276,0.5517878144979477,-0.26097306311130525,3.0142244517803194,1.2311776876449585,nan,1.0613192319869995
3380,27827,4326400,598.1112874806263,10560,0.18903124704957008,0.32179352775942066,0.0,0.9729999899864197,0.3125,194.3125,93.84210059323054,3.0,300.0,1.4578682124614715,0.5530727416276932,0.06909185014665127,1.8438270092010498,0.9764266014099121,nan,0.8259526491165161
3390,27912,4339200,593.6693351350425,10581,0.32284375093877316,0.4038225836852743,0.0,0.9909999966621399,0.4375,162.125,129.50959182624274,1.0,400.0,1.5091002345085145,1.553962731361389,-0.14575153402984142,7.262312746047973,3.4703140258789062,nan,1.2130686044692993
3400,28006,4352000,615.8322450440827,10602,0.40584374964237213,0.41915572645233723,0.0,0.9955000281333923,0.5625,127.9375,96.47892823694716,1.0,300.0,1.500330287218094,1.8962666630744933,0.32270681448280814,4.2609866738319395,2.438196897506714,nan,0.9924601316452026
3410,28107,4364800,686.1290168806596,10755,0.5786470595528098,0.3900423716492346,0.0,0.9819999933242798,0.7058823529411765,65.82352941176471,58.99275657841159,2.0,200.0,1.436591589450836,2.3701021552085875,-1.1356666028499602,21.17611618041992,9.43802547454834,nan,6.159837245941162
3420,28201,4377600,645.6401678490815,10774,0.4030156210064888,0.4104478123356975,0.0,0.9909999966621399,0.5,140.1875,121.50731395167124,2.0,400.0,1.4673762023448944,2.333120346069336,0.4522563964128494,4.821186411380768,2.8481757640838623,nan,6.187641620635986
3430,28301,4390400,672.3763247088581,10793,0.649250007700175,0.35496883994553097,0.0,0.9865000247955322,0.875,85.25,95.61870894338618,2.0,300.0,1.537099927663803,1.2522908627986908,-0.555899453908205,12.590388369560241,5.723924160003662,nan,9.374129295349121
3440,28398,4403200,687.2880185983635,10812,0.20617187581956387,0.31050622694728114,0.0,0.9325000047683716,0.4375,173.125,94.6486100003587,11.0,307.0,1.5649540722370148,1.9361437797546386,0.46519426852464674,3.6323832392692568,2.2657363414764404,nan,4.768536567687988
3450,28485,4416000,668.5554000198996,10831,0.40004688128829,0.34596182367284944,0.0,0.8830000162124634,0.625,149.875,93.77224736029312,17.0,400.0,1.6247137904167175,1.4344510078430175,0.4603982731699944,1.0360532462596894,0.9621777534484863,nan,4.120661735534668
3460,28591,4428800,575.585852493229,10853,0.29948437213897705,0.39326970853107873,0.0,0.9729999899864197,0.375,131.5,87.10051664599929,6.0,300.0,1.550231146812439,1.4666619420051574,0.34135493710637094,4.225491905212403,2.4385986328125,nan,2.303555727005005
3470,28672,4441600,569.7810676189216,10876,0.3969375006854534,0.40280325892873897,0.0,0.9595000147819519,0.5625,134.0625,109.51567738798862,9.0,312.0,1.551413607597351,1.3914797246456145,-0.5243069685995578,9.95397047996521,4.437163829803467,nan,2.3324267864227295
3480,28757,4454400,573.1541488135686,10898,0.41304687038064003,0.42399544542718526,0.0,0.9459999799728394,0.5,160.625,137.55902142353295,6.0,400.0,1.5721720933914185,1.0785652279853821,-0.7295710638165473,11.300868010520935,4.905141353607178,nan,8.599204063415527
3490,28848,4467200,596.1366078466666,10920,0.3258437467738986,0.40161850876791555,0.0,0.9909999966621399,0.4375,109.875,84.37037024335024,1.0,300.0,1.499279409646988,1.7802558839321136,0.2652528457343578,4.768368530273437,2.63444447517395,nan,5.5023298263549805
3500,28941,4480000,580.6537743512771,10942,0.19084374979138374,0.34183245674049945,0.0,0.8830000162124634,0.25,179.25,106.59766648477817,13.0,400.0,1.5177896857261657,1.1289612174034118,0.09872371554374695,4.0929290652275085,2.1300103664398193,nan,3.6784791946411133
3510,29019,4492800,677.0557011582328,11139,0.21954687498509884,0.3417081434348625,0.0,0.9505000114440918,0.3125,182.8125,117.94819771302146,11.0,400.0,1.6004322588443756,0.6718167543411255,0.2576780833303928,0.90487390011549,0.6941108107566833,nan,0.7875867486000061
3520,29114,4505600,620.9949922119839,11158,0.42271874845027924,0.4012300967949419,0.0,0.9639999866485596,0.5625,99.0,89.71134264963378,5.0,300.0,1.4985628306865693,1.8612811088562011,0.25634330585598947,5.643122345209122,3.0629189014434814,nan,1.6549168825149536
3530,29219,4518400,656.7386541302585,11177,0.35315624810755253,0.3794437810382298,0.0,0.9909999966621399,0.5625,168.0,115.18897516689694,1.0,350.0,1.4513478875160217,0.9840663403272629,-0.09915174338966608,4.398648822307587,2.0856592655181885,nan,1.9451028108596802
3540,29319,4531200,662.4923872181031,11197,0.28390624932944775,0.3310841291157099,0.0,0.9819999933242798,0.5,145.5625,79.27954398046195,4.0,300.0,1.4002737700939178,2.1563095808029176,0.4326615370810032,2.744883668422699,1.7911007404327393,nan,1.6453523635864258
3550,29427,4544000,664.6204705035011,11216,0.49759374372661114,0.41906305872313027,0.0,0.9819999933242798,0.625,85.1875,91.15249499465168,2.0,300.0,1.3177083730697632,2.11490193605423,0.11353617478162051,6.303777396678925,3.2522475719451904,nan,2.2072386741638184
3560,29524,4556800,554.7977591115149,11239,0.5815468728542328,0.3743661945121538,0.0,0.9729999899864197,0.8125,83.625,83.19019999374926,4.0,300.0,1.3247101485729218,2.348548984527588,-0.5189386114478112,10.59282727241516,4.764227867126465,nan,10.704702377319336
3570,29620,4569600,560.3600860886646,11261,0.28215625043958426,0.39343271876820063,0.0,0.9955000281333923,0.4375,156.625,105.88311657200123,1.0,300.0,1.26976637840271,1.8553466022014617,0.7692861676216125,1.9283006370067597,1.7207387685775757,nan,1.9313184022903442
3580,29730,4582400,559.4379100209626,11284,0.4026406239718199,0.4272386613305535,0.0,0.9909999966621399,0.5,139.375,120.51082679576969,2.0,400.0,1.3612064123153687,2.6373064875602723,0.4955403760075569,4.302026212215424,2.632941246032715,nan,3.921159505844116
3590,29829,4595200,576.9464179132386,11306,0.42559375427663326,0.3997302319214298,0.0,0.9909999966621399,0.625,106.6875,73.12294334714652,1.0,200.0,1.4791669309139253,1.4097014307975768,-0.7340928301215172,11.147200584411621,4.824715614318848,nan,7.101817607879639
3600,29947,4608000,573.2124066157143,11329,0.33709374628961086,0.41092761280702295,0.0,0.9639999866485596,0.4375,127.5,103.70752142443672,5.0,400.0,1.4918441951274872,1.5653983056545258,0.012130319140851498,4.793643856048584,2.3940341472625732,nan,1.8410439491271973
3610,30037,4620800,695.0537456221799,11526,0.5049999952316284,0.40080196519019434,0.0,0.9670000076293945,0.625,130.9375,121.0694370753825,4.0,400.0,1.3917932271957398,1.739721816778183,-0.5459210231900216,11.215798473358154,5.048059940338135,nan,6.742531776428223
3620,30129,4633600,677.1858521159893,11546,0.39782812539488077,0.4158010224734757,0.0,0.9819999933242798,0.5625,124.0,122.4530522281907,3.0,400.0,1.384095048904419,1.6801803708076477,-0.10872662588953971,7.883160352706909,3.81901216506958,nan,2.9950814247131348
3630,30228,4646400,664.9576473715285,11564,0.4532187459990382,0.3997116883684381,0.0,0.9819999933242798,0.6875,132.25,130.25911676347263,4.0,400.0,1.478002667427063,0.9541578233242035,-0.5099757716059685,5.539955604076385,2.2452220916748047,nan,4.108299732208252
3640,30334,4659200,653.6556439751819,11583,0.33573437109589577,0.3943587858341755,0.0,0.8949999809265137,0.4375,137.125,96.53488682854504,27.0,400.0,1.4914776146411897,1.3543505012989043,-0.8079271018505096,13.421754455566406,5.888035774230957,nan,8.842880249023438
3650,30439,4672000,581.9850548894001,11606,0.29040625505149364,0.36762529215332845,0.0,0.9865000247955322,0.4375,163.625,103.53071706020393,3.0,300.0,1.5311385095119476,0.8165758311748504,-0.14208670146763325,5.456218016147614,2.570711135864258,nan,1.4444502592086792
3660,30535,4684800,588.476796162691,11629,0.4830156248062849,0.396363295493843,0.0,0.9459999799728394,0.625,128.5,128.17956155331473,8.0,400.0,1.5231397569179534,2.1849585652351378,0.19733377508819103,6.081317830085754,3.2227611541748047,nan,5.4280104637146
3670,30635,4697600,594.2744350627852,11651,0.4483750034123659,0.42494560625161526,0.0,0.9955000281333923,0.625,122.875,115.05698316486487,1.0,400.0,1.551296627521515,1.9230444610118866,-0.06398449726402759,6.111179518699646,2.9760923385620117,nan,1.6240880489349365
3680,30745,4710400,562.73258209512,11673,0.30284375324845314,0.34278645893236703,0.0,0.8740000128746033,0.5,115.125,85.5452183058761,14.0,300.0,1.3817709386348724,2.353979933261871,0.23129601627588273,6.850638842582702,3.6427979469299316,nan,4.13677453994751
3690,30833,4723200,585.227499486849,11695,0.24670312087982893,0.27679785555137976,0.0,0.9369999766349792,0.5625,170.5625,105.67105135158825,7.0,400.0,1.358346939086914,1.125932329893112,-0.051254916563630105,3.526840925216675,1.6985822916030884,nan,1.3051742315292358
3700,30921,4736000,582.7266005606808,11717,0.267281249165535,0.36868986541405685,0.0,0.9639999866485596,0.375,147.1875,102.33903137977221,4.0,400.0,1.4649569630622863,1.3463444530963897,0.2181640625,1.703717201948166,1.0553730726242065,nan,1.7993831634521484
3710,31014,4748800,655.7787473910648,11892,0.4382656258530915,0.3571199830047696,0.0,0.9010000228881836,0.6875,121.5625,103.32773632355448,11.0,400.0,1.4616531074047088,1.9223820447921753,-1.0277828097343444,12.788679361343384,5.351941108703613,nan,12.748952865600586
3720,31117,4761600,695.3891890589628,11912,0.281312495470047,0.3384938956183534,0.0,0.8949999809265137,0.4375,114.0625,56.68936049868617,25.0,200.0,1.5428029417991638,1.6246927440166474,0.27400165274739263,3.2863200902938843,1.901733636856079,nan,3.6317241191864014
3730,31212,4774400,682.4439095159241,11931,0.37281249929219484,0.372709043860594,0.0,0.9729999899864197,0.625,136.0,106.39078907499464,3.0,335.0,1.5891415774822235,1.4741413414478302,0.4229117572307587,2.0688242107629775,1.4414324760437012,nan,4.311919212341309
3740,31291,4787200,687.2365513423216,11950,0.25728125032037497,0.3404087606507907,0.0,0.9639999866485596,0.5,160.75,82.08113364226885,4.0,300.0,1.6883901596069335,1.232548362016678,0.3801120549440384,0.6790392905473709,0.7027477622032166,nan,3.136918306350708
3750,31385,4800000,694.1195258683106,11969,0.16393749602138996,0.2945392977810717,0.0,0.8514999747276306,0.25,135.25,79.16635964852748,33.0,300.0,1.6069810330867766,1.1498765468597412,0.15115939565002917,3.153432333469391,1.7118057012557983,nan,1.978878378868103
3760,31489,4812800,585.719509051215,11990,0.6140312552452087,0.34029360290977995,0.0,0.9940000176429749,0.8125,92.75,88.97295937530683,2.0,300.0,1.4990456342697143,1.52264524102211,-1.051057904958725,13.84881329536438,5.858358383178711,nan,8.930532455444336
3770,31608,4825600,575.5551846245004,12012,0.4937812499701977,0.43942561784938655,0.0,0.9819999933242798,0.5625,108.5625,103.39122832112017,4.0,300.0,1.4796500086784363,1.3559639990329742,-1.1214781790971755,16.35334277153015,7.040396213531494,nan,14.606624603271484
3780,31709,4838400,555.858424330876,12034,0.3680156320333481,0.3730415867276916,0.0,0.9955000281333923,0.5625,159.125,127.27375760540741,1.0,400.0,1.4058283269405365,1.3077871263027192,0.3154660277068615,1.3408290684223174,0.9718220829963684,nan,4.42136287689209
3790,31797,4851200,599.4715699524863,12056,0.2459687516093254,0.2959806003093939,0.0,0.7839999794960022,0.4375,133.4375,80.51860712748328,48.0,400.0,1.4865867078304291,2.219046676158905,-0.22350742444396018,6.0147308826446535,2.7689921855926514,nan,1.6645535230636597
3800,31899,4864000,590.3314457977317,12078,0.49018749594688416,0.3378150732556201,0.0,0.9639999866485596,0.8125,88.6875,63.822722002042504,4.0,200.0,1.4062116026878357,1.8892807841300965,-0.2924808382987976,6.7775633335113525,3.0822389125823975,nan,1.4629203081130981
3810,31995,4876800,688.5264325626908,12244,0.4189687501639128,0.41776078729750654,0.0,0.9909999966621399,0.5625,140.9375,123.85398093622183,1.0,400.0,1.5273979008197784,1.5809050798416138,0.13019107431173324,4.2230002880096436,2.226417303085327,nan,1.1028530597686768
3820,32081,4889600,689.671404962075,12263,0.4122499953955412,0.44176778511847675,0.0,0.9819999933242798,0.5,124.5,115.6027681329474,2.0,400.0,1.4551161587238313,1.0950230181217193,0.4184085488319397,2.13692401945591,1.472319483757019,nan,2.476072311401367
3830,32175,4902400,668.4103198483676,12282,0.20281249936670065,0.34565918949208857,0.0,0.9729999899864197,0.3125,192.9375,139.55396301699926,3.0,400.0,1.4327076911926269,1.4503516793251037,0.2766536012291908,4.610740625858307,2.567697286605835,nan,2.419257879257202
3840,32278,4915200,677.7761727747468,12301,0.2863749973475933,0.3401560043164432,0.0,0.8289999961853027,0.4375,150.8125,90.37783104141192,24.0,300.0,1.342628836631775,2.1827864766120912,0.24756010361015796,6.263732075691223,3.365999698638916,nan,5.119980335235596
3850,32390,4928000,628.8006929948815,12321,0.5475468756631017,0.3893941638738985,0.0,0.9909999966621399,0.75,103.125,102.93740513049666,2.0,300.0,1.356779396533966,1.5324160516262055,-0.9964103043079376,11.160298562049865,4.570172309875488,nan,7.6476593017578125
3860,32499,4940800,638.4046368120324,12340,0.3836562503129244,0.4200486109233458,0.0,0.9909999966621399,0.5,129.0,122.7202102345005,1.0,400.0,1.3786406993865967,1.1181846767663957,0.16346502676606178,3.819947159290314,2.059652090072632,nan,1.2203189134597778
3870,32596,4953600,583.1763378995324,12362,0.3413749998435378,0.37760596701339816,0.0,0.9190000295639038,0.5,176.5625,121.68400097691561,9.0,400.0,1.3351623594760895,2.7717478394508364,-0.09213819913566113,9.8720153093338,4.830517768859863,nan,1.9384307861328125
3880,32698,4966400,568.9312097453267,12384,0.3319374993443489,0.3842686581244426,0.0,0.9325000047683716,0.4375,142.4375,110.55426764150717,14.0,400.0,1.3637875854969024,2.2023141026496886,-0.4840439658612013,9.881898713111877,4.443267345428467,nan,3.1400368213653564
3890,32801,4979200,577.4808059784173,12406,0.4087187498807907,0.38284260494433103,0.0,0.9909999966621399,0.625,129.8125,78.14187317789356,1.0,218.0,1.327257251739502,1.606795334815979,-0.4472827360033989,7.968151712417603,3.5235202312469482,nan,5.367152690887451
3900,32920,4992000,587.2630113862346,12428,0.5184687506407499,0.38908544540949963,0.0,0.9819999933242798,0.6875,109.5,97.3119982324893,2.0,300.0,1.0750444799661636,3.0828603982925413,-0.11403264366090297,10.010422396659852,4.880427837371826,nan,2.8700625896453857
3910,33015,5004800,664.7347726753824,12611,0.36868749652057886,0.35907897737046474,0.0,0.9639999866485596,0.625,137.0,86.88282338874583,4.0,300.0,1.3138247847557067,1.993956696987152,0.12876252718269826,5.063655519485474,2.6474521160125732,nan,3.0150113105773926
3920,33121,5017600,670.875301654074,12630,0.7238249972462654,0.3118757484076158,0.0,0.9909999966621399,0.9,56.45,58.831517913445005,2.0,200.0,1.2566256761550902,2.906726431846619,-1.4098006993532182,20.825061225891112,8.990163803100586,nan,21.154415130615234
3930,33241,5030400,619.687498521107,12649,0.5685624936595559,0.36994145610848256,0.0,0.9909999966621399,0.8125,105.1875,106.00838336542068,1.0,400.0,1.1982371389865876,2.7739283084869384,-0.14475075602531434,8.074554181098938,3.8805439472198486,nan,1.6300078630447388
3940,33364,5043200,659.8099315070598,12669,0.43160294434603524,0.4194060527129566,0.0,0.9955000281333923,0.5294117647058824,119.70588235294117,111.81905799148822,1.0,400.0,1.2213220655918122,2.969108831882477,-0.1845897302031517,11.256070041656494,5.43123197555542,nan,4.952343463897705
3950,33465,5056000,666.6144074241699,12688,0.40065624844282866,0.3813841446325771,0.0,0.9595000147819519,0.625,107.1875,78.87031978982968,9.0,300.0,1.2800369560718536,2.1495888352394106,0.4855337545275688,2.951451814174652,1.948459267616272,nan,5.513147354125977
3960,33567,5068800,573.6521697226243,12707,0.26393750309944153,0.3178559998385721,0.0,0.9100000262260437,0.5,167.625,95.88787397267707,30.0,400.0,1.2924124419689178,1.5586751759052277,-0.00320296436548233,4.274053156375885,2.1208996772766113,nan,3.8799049854278564
3970,33681,5081600,576.6733073442127,12731,0.42828124668449163,0.36052634825500923,0.0,0.9369999766349792,0.6875,121.0625,109.6326073472213,12.0,400.0,1.198928427696228,2.6809093236923216,0.15458704195916653,8.320355439186097,4.3027753829956055,nan,2.9957358837127686
3980,33773,5094400,553.8663565369726,12753,0.41496875043958426,0.347844635575894,0.0,0.9144999980926514,0.6875,113.5625,78.07926161119866,12.0,300.0,1.3321654438972472,2.8691717743873597,-0.10115966014564037,7.604804444313049,3.6879215240478516,nan,6.080582141876221
3990,33883,5107200,588.7990426040958,12775,0.34953124821186066,0.39939475349188963,0.0,0.9909999966621399,0.5,147.5625,108.91164351780759,1.0,400.0,1.348024731874466,1.32958927154541,0.027684605866670608,5.071484267711639,2.5499465465545654,nan,1.5594594478607178
